学时,学分,课程名,上课教师,选课人数,上课班级,已排时间地点,课程容量,结课周次,结课星期,上课年级,上课专业,开课周次,开课星期,是否校公选课,课程号,课序号,开课单位,教师号,学校校区,校公选课类别,教室类型,选课课号,课程类别,调课结果,本研标志,课程性质,上课座位数
64,4,集成电路工程（全英文）,陈志铭,,"13022201,13222201","1-16周 星期四 3-5节 文萃楼F604,5-6周,11-12周 星期四 6-9节 文萃楼F604",52,16,星期四,2022级,"电子科学与技术（全英文）, 集成电路与电子类（徐特立英才班）",1,4,否,101056415,01,集成电路与电子学院,6120120114,良乡校区,,,20242025110105641501,专业课,,本科生,必修,121
48,3,光电子学导论（全英文）,王卓然,,13222201,"1-12周 星期一 6-7节 文萃楼I704,1-12周 星期五 6-7节 文萃楼I704",28,12,星期五,2022级,电子科学与技术（全英文）,1,1,否,101130004,01,集成电路与电子学院,6120220192,良乡校区,,,20242025110113000401,专业课,,本科生,必修,100
48,3,纳米电子器件（全英文）,"刘霞,王猛",,13222201,3-18周 星期一 3-5节 文萃楼I405,28,18,星期一,2022级,电子科学与技术（全英文）,3,1,否,101130005,01,集成电路与电子学院,"6120230070,6120240040",良乡校区,,,20242025110113000501,专业课,,本科生,必修,80
32,2,集成电路与微纳芯片技术导论（全英文）,"周文彪,王兴华,吴比翼,谢会开,逯遥,王晓毅,沈国震,徐晓龙",,"13222401,13232401",4-18周 星期二 1-2节 综教B405,40,18,星期二,2024级,"电子科学与技术（全英文）, 电子科学与技术（留学生全英文）",4,2,否,101130006,01,集成电路与电子学院,"6120110018,6120120147,6120190130,6120200044,6120210111,6120220034,6120220062,6120220096",良乡校区,,,20242025110113000601,专业课,,本科生,必修,60
32,2,集成电路与微纳芯片技术导论（全英文）,王晓毅,,"13222401,13232401",19周 星期二 1-2节 综教A104,40,19,星期二,2024级,"电子科学与技术（全英文）, 电子科学与技术（留学生全英文）",19,2,否,101130006,01S01,集成电路与电子学院,6120220034,良乡校区,,,01S0120242025110113000601,专业课,,本科生,必修,60
32,1,工程创新设计V,任仕伟,,13222201,4-11周 星期三 6-9节 文萃楼I502,28,11,星期三,2022级,电子科学与技术（全英文）,4,3,否,102130005,01,集成电路与电子学院,6120130114,良乡校区,,,20242025110213000501,专业课,,本科生,必修,100
64,3.5,模拟电子学A（Ⅰ）,林峰,,"05032301,05032302","4-11周 星期一 8-10节 文萃楼I704,4-11周 星期四 8-10节 文萃楼I704",60,11,星期四,2023级,电子信息工程（徐特立英才班）,4,1,否,103051213,01,集成电路与电子学院,6120160009,良乡校区,,,20242025110305121301,专业基础课程,,本科生,必修,100
64,3.5,模拟电子学A（Ⅰ）,胡伟东,,"05032301,05032302",12-15周 星期三 2-5节,60,15,星期三,2023级,电子信息工程（徐特立英才班）,12,3,否,103051213,01S01,集成电路与电子学院,6120103882,良乡校区,,,01S0120242025110305121301,专业基础课程,,本科生,必修,0
64,3.5,模拟电子学A（Ⅰ）,周波,,"05032303,05032304,05032305","4-11周 星期一 8-10节 文萃楼I404,4-11周 星期四 8-10节 文萃楼I404",90,11,星期四,2023级,电子信息工程（徐特立英才班）,4,1,否,103051213,02,集成电路与电子学院,6120120019,良乡校区,,,20242025110305121302,专业基础课程,,本科生,必修,100
64,3.5,模拟电子学A（Ⅰ）,杨惠霞,,"05032303,05032304,05032305",12-15周 星期三 6-9节,90,15,星期三,2023级,电子信息工程（徐特立英才班）,12,3,否,103051213,02S01,集成电路与电子学院,6120200115,良乡校区,,,02S0120242025110305121302,专业基础课程,,本科生,必修,0
64,3.5,模拟电子学A（Ⅱ）,周建明,,"05032301,05032302","12-19周 星期一 8-10节 文萃楼I704,12-19周 星期四 8-10节 文萃楼I704",60,19,星期四,2023级,电子信息工程（徐特立英才班）,12,4,否,103051214,01,集成电路与电子学院,6120103738,良乡校区,,,20242025110305121401,专业基础课程,,本科生,必修,100
64,3.5,模拟电子学A（Ⅱ）,杨惠霞,,"05032301,05032302",16-19周 星期三 2-5节,60,19,星期三,2023级,电子信息工程（徐特立英才班）,16,3,否,103051214,01S01,集成电路与电子学院,6120200115,良乡校区,,,01S0120242025110305121401,专业基础课程,,本科生,必修,0
64,3.5,模拟电子学A（Ⅱ）,胡伟东,,"05032303,05032304,05032305","12-19周 星期一 8-10节 文萃楼I404,12-19周 星期四 8-10节 文萃楼I404",90,19,星期四,2023级,电子信息工程（徐特立英才班）,12,1,否,103051214,02,集成电路与电子学院,6120103882,良乡校区,,,20242025110305121402,专业基础课程,,本科生,必修,100
64,3.5,模拟电子学A（Ⅱ）,周波,,"05032303,05032304,05032305",16-19周 星期三 6-9节,90,19,星期三,2023级,电子信息工程（徐特立英才班）,16,3,否,103051214,02S01,集成电路与电子学院,6120120019,良乡校区,,,02S0120242025110305121402,专业基础课程,,本科生,必修,0
96,6,电路与模拟电子学,齐春东,,"05022301,05022302,05022303,05022304","4-19周 星期一 6-7节 综教A304,4-19周 星期三 6-7节 综教A304",120,19,星期三,2023级,电子信息实验班,4,3,否,103051216,01,集成电路与电子学院,6120102932,良乡校区,,,20242025110305121601,专业基础课程,,本科生,必修,161
96,6,电路与模拟电子学,"张峰,方芸",,"05022303,05022304",8-10周 星期二 1-2节 工训楼502,60,10,星期二,2023级,电子信息实验班,8,2,否,103051216,01S01,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,01S0120242025110305121601,专业基础课程,,本科生,必修,140
96,6,电路与模拟电子学,"张峰,方芸",,"05022301,05022302",8-10周 星期三 8-10节 工训楼502,60,10,星期三,2023级,电子信息实验班,8,3,否,103051216,01S02,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,01S0220242025110305121601,专业基础课程,,本科生,必修,140
96,6,电路与模拟电子学,张雄奎,,"05022305,05022306,05022307,05022308","4-19周 星期一 6-7节 综教A401,4-19周 星期三 6-7节 综教A401",120,19,星期三,2023级,电子信息实验班,4,1,否,103051216,02,集成电路与电子学院,6120104765,良乡校区,,,20242025110305121602,专业基础课程,,本科生,必修,161
96,6,电路与模拟电子学,"张峰,方芸",,"05022305,05022306",8-10周 星期四 6-7节 工训楼502,60,10,星期四,2023级,电子信息实验班,8,4,否,103051216,02S01,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,02S0120242025110305121602,专业基础课程,,本科生,必修,140
96,6,电路与模拟电子学,"张峰,方芸",,"05022307,05022308",8-10周 星期四 8-10节 工训楼502,60,10,星期四,2023级,电子信息实验班,8,4,否,103051216,02S02,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,02S0220242025110305121602,专业基础课程,,本科生,必修,140
96,6,电路与模拟电子学,杜慧茜,,"12022301,13022301","4-19周 星期二 6-7节 文萃楼F601,4-19周 星期五 1-2节 文萃楼F601",60,19,星期五,2023级,"网络空间安全类（徐特立英才班）, 集成电路与电子类（徐特立英才班）",4,2,否,103051216,03,集成电路与电子学院,6120100537,良乡校区,,,20242025110305121603,专业基础课程,,本科生,必修,80
96,6,电路与模拟电子学,"张峰,方芸",,"12022301,13022301",8-10周 星期二 8-10节 工训楼502,104,10,星期二,2023级,"网络空间安全类（徐特立英才班）, 集成电路与电子类（徐特立英才班）",8,2,否,103051216,03S01,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,03S0120242025110305121603,专业基础课程,,本科生,必修,140
96,6,电路与模拟电子学,"马志峰,刘霞",,"39112301,39112302,39112303,39212301","4-19周 星期一 6-7节 文萃楼I103,4-19周 星期三 6-7节 文萃楼I103",80,19,星期三,2023级,"电子与计算机工程, 智能感知工程",4,1,否,103051216,04,集成电路与电子学院,"6120104148,6120230070",良乡校区,,,20242025110305121604,专业基础课程,,本科生,必修,100
96,6,电路与模拟电子学,"张峰,方芸",,"39112302,39112303,39112301,39212301",8-10周 星期五 8-10节 工训楼502,104,10,星期五,2023级,"电子与计算机工程, 智能感知工程",8,5,否,103051216,04S01,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,04S0120242025110305121604,专业基础课程,,本科生,必修,140
96,6,电路与模拟电子学,谢民,,"13012301,13012302,13012303,13012304,13012305,13012306","4-19周 星期一 1-2节 综教A401,4-19周 星期三 1-2节 综教A401",144,19,星期三,2023级,集成电路与电子类,4,1,否,103051216,05,集成电路与电子学院,6120104337,良乡校区,,,20242025110305121605,专业基础课程,,本科生,限选,161
96,6,电路与模拟电子学,"张峰,方芸",,"13012301,13012302",8-10周 星期二 3-5节 工训楼502,60,10,星期二,2023级,集成电路与电子类,8,2,否,103051216,05S01,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,05S0120242025110305121605,专业基础课程,,本科生,限选,140
96,6,电路与模拟电子学,"张峰,方芸",,"13012303,13012304,13012305,13012306",8-10周 星期三 6-7节 工训楼502,84,10,星期三,2023级,集成电路与电子类,8,3,否,103051216,05S02,集成电路与电子学院,"6120103236,6120103378",良乡校区,,,05S0220242025110305121605,专业基础课程,,本科生,限选,140
48,3,模拟通信电路与系统,王文华,,13212201,"1-8周 星期二 6-7节 文萃楼I502,1-8周 星期四 6-7节 文萃楼I502",20,8,星期四,2022级,电子科学与技术,1,2,否,103051319,01,集成电路与电子学院,6120103165,良乡校区,,,20242025110305131901,专业课,,本科生,限选,100
48,3,模拟通信电路与系统,"吴莹莹,王瑾",,"13212201,13212202,13212203",9-12周 星期五 6-9节,47,12,星期五,2022级,电子科学与技术,9,5,否,103051319,01S01,集成电路与电子学院,"6120103434,7420200072",良乡校区,,,01S0120242025110305131901,专业课,,本科生,限选,0
48,3,模拟通信电路与系统,陈宁,,13212202,"1-8周 星期二 6-7节 综教B302,1-8周 星期四 6-7节 综教B302",18,8,星期四,2022级,电子科学与技术,1,2,否,103051319,02,集成电路与电子学院,6120103508,良乡校区,,,20242025110305131902,专业课,,本科生,限选,90
48,3,模拟通信电路与系统,杜娟,,13212203,"1-8周 星期一 6-7节 综教B202,1-8周 星期三 6-7节 综教B202",9,8,星期三,2022级,电子科学与技术,1,1,否,103051319,03,集成电路与电子学院,6120104078,良乡校区,,,20242025110305131903,专业课,,本科生,限选,93
64,4,数字信号处理,周治国,,13212201,1-16周 星期一 8-10节 综教B302,20,16,星期一,2022级,电子科学与技术,1,1,否,103052310,01,集成电路与电子学院,6120103808,良乡校区,,,20242025110305231001,专业课,,本科生,必修,90
64,4,数字信号处理,"周学华,朱艺璇",,"13212201,13212202,13212203",9-15周(单) 星期三 6-9节,47,15,星期三,2022级,电子科学与技术,9,3,否,103052310,01S01,集成电路与电子学院,"7420190186,7420220003",良乡校区,,,01S0120242025110305231001,专业课,,本科生,必修,0
64,4,数字信号处理,徐友根,,13212202,1-16周 星期一 8-10节 综教B303,18,16,星期一,2022级,电子科学与技术,1,1,否,103052310,02,集成电路与电子学院,6120103901,良乡校区,,,20242025110305231002,专业课,,本科生,必修,93
64,4,数字信号处理,林艳飞,,13212203,1-16周 星期一 8-10节 综教B301,9,16,星期一,2022级,电子科学与技术,1,1,否,103052310,03,集成电路与电子学院,6120160022,良乡校区,,,20242025110305231003,专业课,,本科生,必修,93
48,3,微波工程,于伟华,,"13112201,13112202,13112203,13212201,13212202,13212203",1-11周 星期五 3-5节 文萃楼I704,122,11,星期五,2022级,"微电子科学与工程, 电子科学与技术",1,5,否,103054307,01,集成电路与电子学院,6120103953,良乡校区,,,20242025110305430701,专业课,,本科生,限选,100
48,3,微波工程,董李静,,"13112201,13112202,13112203,13212201,13212202,13212203",5-8周 星期五 6-9节,122,8,星期五,2022级,"微电子科学与工程, 电子科学与技术",5,5,否,103054307,01S01,集成电路与电子学院,7420151064,良乡校区,,,01S0120242025110305430701,专业课,,本科生,限选,0
96,3,电子信息创新创业课程设计（课赛结合）,"刘埇,卢宏达",,13022201,"19-21周 星期一 3-10节 文萃楼F704,19-21周 星期二 3-10节 文萃楼F704,19-21周 星期三 3-10节 文萃楼F704,19-21周 星期四 3-10节 文萃楼F704",24,21,星期四,2022级,集成电路与电子类（徐特立英才班）,19,4,否,103130003,01,集成电路与电子学院,"6120104724,6120200098",良乡校区,,,20242025110313000301,实践环节,,本科生,限选,120
64,4,复杂工程与技术沟通,孙厚军,,"13112101,13112102",4-9周 星期五 8-10节 8号楼1005,43,9,星期五,2021级,微电子科学与工程,4,5,否,103130004,01,集成电路与电子学院,6120103175,良乡校区,,,20242025110313000401,公共基础课程,,本科生,必修,160
64,4,复杂工程与技术沟通,赵一鸣,,"13212101,13212102,13212103",4-9周 星期五 8-10节 8号楼1007,37,9,星期五,2021级,电子科学与技术,4,5,否,103130004,02,集成电路与电子学院,6120240033,良乡校区,,,20242025110313000402,公共基础课程,,本科生,必修,160
64,4,复杂工程与技术沟通,叶修竹,,"13212104,13222101",4-9周 星期五 8-10节 8号楼1009,39,9,星期五,2021级,"电子科学与技术（全英文）, 电子科学与技术",4,5,否,103130004,03,集成电路与电子学院,6120190020,良乡校区,,,20242025110313000403,公共基础课程,,本科生,必修,160
32,2,毫米波成像导论,李世勇,,"13212201,13212202,13212203","1-8周 星期三 8-9节 综教B301,1-8周 星期四 3-4节 综教B301",47,8,星期四,2022级,电子科学与技术,1,3,否,103130005,01,集成电路与电子学院,6120104864,良乡校区,,,20242025110313000501,专业课,,本科生,选修,93
64,4,嵌入式系统原理与应用,王勇,,"13112101,13112102","4-15周 星期一 3-5节 8号楼1007,9-15周 星期一 6-9节 8号楼1007",43,15,星期一,2021级,微电子科学与工程,4,1,否,103130008,01,集成电路与电子学院,6120102958,良乡校区,,,20242025110313000801,专业课,,本科生,限选,160
96,3,人工智能技术课程设计,牟媛,,"13022201,13112201,13112202,13112203,13212201,13212202,13212203,13222201","19-21周 星期一 3-10节 文萃楼F504,19-21周 星期二 3-10节 文萃楼F504,19-21周 星期三 3-10节 文萃楼F504,19-21周 星期四 3-10节 文萃楼F504",60,21,星期四,2022级,"电子科学与技术（全英文）, 微电子科学与工程, 电子科学与技术, 集成电路与电子类（徐特立英才班）",19,1,否,103130009,01,集成电路与电子学院,6120220291,良乡校区,,,20242025110313000901,实践环节,,本科生,限选,121
32,2,智能感知,赵国强,,"13212201,13212202,13212203","1-8周 星期二 3-4节 文萃楼I702,1-8周 星期五 1-2节 文萃楼I702",47,8,星期五,2022级,电子科学与技术,1,2,否,103130015,01,集成电路与电子学院,6120103772,良乡校区,,,20242025110313001501,专业课,,本科生,限选,100
48,3,人工智能目标识别技术,牟媛,,13022101,"4-15周 星期二 6-7节 研楼408,4-15周 星期四 6-7节 研楼408",14,15,星期四,2021级,集成电路与电子类（徐特立英才班）,4,2,否,103130017,01,集成电路与电子学院,6120220291,良乡校区,,,20242025110313001701,专业课,,本科生,限选,41
56,3.5,电磁理论、计算、应用II,宋巍,,"05032201,05032202","1-8周 星期一 3-5节 文萃楼F604,1-8周 星期三 3-5节 文萃楼F604,9-10周 星期三 2-5节 文萃楼F704",53,10,星期三,2022级,电子信息工程（徐特立英才班）,1,1,否,105130002,01,集成电路与电子学院,6120104627,良乡校区,,,20242025110513000201,专业课,,本科生,必修,120
